#Feature	Score	Pval	Label
P80748	0.6613549049499176	0.4197900926766882	UNSELECTED
LUM	0.6585644254851101	0.4207664246938261	UNSELECTED
PRDX1	0.6577329980534525	0.4210579895438803	UNSELECTED
LAMP2	0.6572620039762229	0.42122329360800215	UNSELECTED
IGHV3-72	0.656188951716335	0.4216002688775147	UNSELECTED
RASA1	0.6524303868706234	0.4229247414517312	UNSELECTED
RSU1	0.648298475022843	0.42438808992649446	UNSELECTED
PSMA7	0.6426466539887664	0.42640225353187033	UNSELECTED
FLNA	0.6398062522166009	0.4274200158101432	UNSELECTED
EXOC4	0.6352634263569457	0.4290555295504066	UNSELECTED
FGG	0.6340863265917808	0.42948087521052714	UNSELECTED
SACM1L	0.6316262592523737	0.4303719142374385	UNSELECTED
TFG	0.6308591622454421	0.43065033840344147	UNSELECTED
CLIC4	0.6272949069635145	0.43194765489174813	UNSELECTED
AZGP1	0.6270043215047807	0.43205368718769566	UNSELECTED
BRK1	0.624861150747718	0.4328369529971875	UNSELECTED
HPRT1	0.623563556775762	0.43331224986057226	UNSELECTED
SERPINA5	0.6216248291304766	0.43402389024582044	UNSELECTED
IGKV3D-11	0.6215798799310635	0.4340404109543271	UNSELECTED
YWHAB	0.6197818716674705	0.4347020517087168	UNSELECTED
ITIH1	0.6156643079381136	0.4362231449592755	UNSELECTED
EMILIN1	0.5958650792642392	0.4436541225101125	UNSELECTED
SIRPA	0.5927436433813574	0.4448436799611586	UNSELECTED
EPX	0.5915155815006058	0.4453130579654899	UNSELECTED
RAB14	0.5895068688953782	0.4460824875990702	UNSELECTED
PSMB6	0.5890644790218658	0.44625222415724175	UNSELECTED
B2M	0.587507042017465	0.4468505922618484	UNSELECTED
PDLIM5	0.5871128965960657	0.44700222337755824	UNSELECTED
VDAC3	0.5863538341254975	0.4472944695785076	UNSELECTED
CFL1	0.584532333660683	0.4479969937068665	UNSELECTED
GNA13	0.5797152978767788	0.44986326238275387	UNSELECTED
APOC1	0.5775620604006152	0.4507014705429404	UNSELECTED
SEPT7	0.569933948456382	0.45369093933708804	UNSELECTED
IGHG2	0.5668787101689448	0.4548971400320888	UNSELECTED
IGFALS	0.5655473123152376	0.4554243718213258	UNSELECTED
LDHB	0.5612143601751269	0.4571469847012729	UNSELECTED
LAMP1	0.5551521853292962	0.45957462384139436	UNSELECTED
TUBA8	0.5546509500722445	0.45977627187112957	UNSELECTED
PARVB	0.5521430695972019	0.4607873358907051	UNSELECTED
SAR1A	0.551610902166936	0.46100234153436326	UNSELECTED
MDH1	0.5482986342515217	0.46234419892209444	UNSELECTED
PNP	0.5362953110802213	0.46726021808215656	UNSELECTED
ATP8A1	0.5345794052971831	0.46796989850080317	UNSELECTED
ARHGDIA	0.5344303984048322	0.4680316088921719	UNSELECTED
LRG1	0.5283300637314635	0.4705694586329606	UNSELECTED
CFB	0.5220671792174214	0.4731984073955122	UNSELECTED
HADHA	0.5191983811930228	0.47441068473735104	UNSELECTED
RAB13	0.5176506381692829	0.4750668411041341	UNSELECTED
HBM	0.5175068812656817	0.47512786176497457	UNSELECTED
RPN1	0.5174397552085959	0.47515635925970523	UNSELECTED
PRKCB	0.5173166538126676	0.47520862766888894	UNSELECTED
PLP2	0.5148284763468787	0.4762671326700372	UNSELECTED
PI4KA	0.5084330921114142	0.47900574965424336	UNSELECTED
HP	0.5052040605777847	0.4803983980383182	UNSELECTED
CAPZA1	0.5048654897224075	0.48054480933845634	UNSELECTED
VAT1	0.5006628520588128	0.4823683880575529	UNSELECTED
BSG	0.49933413602980675	0.4829473334460521	UNSELECTED
SOD1	0.4974370462727959	0.4837759405166727	UNSELECTED
TXN	0.4959766588405194	0.4844154241224503	UNSELECTED
CLDN5	0.49229914008575376	0.48603203806672046	UNSELECTED
GK	0.4918115342665413	0.48624706504662873	UNSELECTED
IL4I1	0.4898533928332937	0.4871121860764648	UNSELECTED
MCEMP1	0.48900371839991963	0.4874883827215498	UNSELECTED
CORO1A	0.48548354761677487	0.48905217003225254	UNSELECTED
HSP90AB1	0.4852061361493709	0.4891757652299268	UNSELECTED
PRUNE	0.4812845042362938	0.49092862443078955	UNSELECTED
ATP6V0D1	0.4804703404143515	0.49129386305071465	UNSELECTED
IGLV5-45	0.4758019506074087	0.49339704252629224	UNSELECTED
SERPIND1	0.4752658512064373	0.49363954071793326	UNSELECTED
AMBP	0.47409620576140954	0.4941693192591068	UNSELECTED
PACSIN2	0.4702052362394553	0.49593867313620243	UNSELECTED
BIN2	0.4679820294092673	0.49695449363845945	UNSELECTED
ETFB	0.4596008527745548	0.5008162004386443	UNSELECTED
C1QB	0.4531398693471622	0.5038285213404748	UNSELECTED
CPN1	0.45131720356430605	0.5046839714222954	UNSELECTED
HADHB	0.4485675526530919	0.5059792636082031	UNSELECTED
CTDSPL	0.4448387194864656	0.5077450716010878	UNSELECTED
RPN2	0.444618464024284	0.5078497100260513	UNSELECTED
BANF1	0.4421550043474151	0.5090226105509692	UNSELECTED
CCT5	0.43414487198162666	0.5128693279162083	UNSELECTED
ERBB2IP	0.4337666538926914	0.5130522204211432	UNSELECTED
IGHV5-51	0.4317236313912517	0.5140421390836007	UNSELECTED
APRT	0.43154947437700114	0.5141266800585788	UNSELECTED
KRTDAP	0.4304918901374902	0.514640589501033	UNSELECTED
CASP3	0.4237494612705362	0.5179383743522583	UNSELECTED
CXCR4	0.42278300397223467	0.5184141462453711	UNSELECTED
STIM1	0.42247611754082504	0.5185653840493518	UNSELECTED
SERPINA10	0.4223776659054963	0.51861391896191	UNSELECTED
UBE2N	0.4204926403200185	0.5195447632940778	UNSELECTED
TUBB	0.415864583556733	0.521842815026631	UNSELECTED
TSPAN33	0.41557108147561717	0.5219891647685765	UNSELECTED
CKMT1A	0.4143021775234008	0.5226227275476327	UNSELECTED
GSR	0.40557986380088207	0.5270153895531774	UNSELECTED
SCYL2	0.40264839882366515	0.5285066785602637	UNSELECTED
MYO1G	0.40216458457381976	0.5287535378070434	UNSELECTED
ANXA2	0.40148508782530035	0.5291005941604789	UNSELECTED
RASA3	0.40019517933452164	0.529760558865817	UNSELECTED
FLNC	0.3981952400725677	0.5307867614387469	UNSELECTED
CALR	0.3978052046860318	0.5309873163672987	UNSELECTED
C16orf46	0.39775361251858543	0.5310138552169046	UNSELECTED
RAB37	0.3918208942603415	0.5340818379176053	UNSELECTED
LYN	0.3887687523250329	0.5356728480520225	UNSELECTED
CLEC3B	0.3833545882334458	0.5385166546123465	UNSELECTED
SLC16A3	0.3824896676643484	0.5389735368904662	UNSELECTED
PDCD10	0.3816544384377467	0.5394154156514729	UNSELECTED
CETP	0.3802533387488427	0.5401581760496756	UNSELECTED
APOD	0.374879965791843	0.5430244234455113	UNSELECTED
MYH9	0.37301012563859937	0.544028476683726	UNSELECTED
CSRP1	0.37294344431950427	0.5440643467155988	UNSELECTED
ANXA1	0.37052850161991746	0.5453664080067164	UNSELECTED
IGKV3D-20	0.3677995484859883	0.5468448139720732	UNSELECTED
TAGLN2	0.36710829246801796	0.5472204953962793	UNSELECTED
CLIC1	0.36617713514129957	0.5477273251541841	UNSELECTED
MYL6	0.3655919464204383	0.5480462960414572	UNSELECTED
CDC42	0.35976874647220464	0.5512395651782376	UNSELECTED
ATP5B	0.3583752941758228	0.5520089187990924	UNSELECTED
MYO1C	0.3575367948927575	0.552472854354058	UNSELECTED
HSPA5	0.3569951006820546	0.5527729639134913	UNSELECTED
TLN1	0.3559663738002322	0.553343753719221	UNSELECTED
ZNF587B	0.3546201733625683	0.55409239111909	UNSELECTED
A0A0G2JRQ6	0.353969253464686	0.5544550679496155	UNSELECTED
ROCK2	0.3535604502543747	0.5546830748543987	UNSELECTED
MYH14	0.35342153017467814	0.5547605972301184	UNSELECTED
CCT2	0.35078730535436103	0.55623451789539	UNSELECTED
RAB7A	0.3473077477545134	0.5581929636031451	UNSELECTED
CYTH2	0.3462401766946574	0.5587964974465216	UNSELECTED
SBSN	0.3451537857532797	0.5594119622323559	UNSELECTED
ASAP1	0.3450945845970947	0.5594455385546391	UNSELECTED
PGD	0.34358381040632596	0.5603037017468973	UNSELECTED
SH3BGRL	0.34318344024661596	0.56053154976729	UNSELECTED
SAA2-SAA4	0.3425032789446713	0.5609190359591445	UNSELECTED
IGHG1	0.3357557668502079	0.564791402087107	UNSELECTED
TMED9	0.3326311065451417	0.5666023231257156	UNSELECTED
EVI2B	0.33098022842186176	0.5675636980803539	UNSELECTED
GPA33	0.3292788194226475	0.5685578548809072	UNSELECTED
PPP1R14A	0.3278057275437322	0.5694213731387682	UNSELECTED
ARL8A	0.32488542329362385	0.5711409069337756	UNSELECTED
DSP	0.3220244553482235	0.5728354918481019	UNSELECTED
GANAB	0.319372359976691	0.5744152992059127	UNSELECTED
SELP	0.31887156458537447	0.5747145883899745	UNSELECTED
ACTN1.1	0.31779655985416616	0.5753580925155986	UNSELECTED
HNRNPK	0.3171201741427561	0.5757637187806528	UNSELECTED
SEPT5	0.31042423355981735	0.5798103900994108	UNSELECTED
APOA4	0.3058839989596467	0.582587031883993	UNSELECTED
PSMA1	0.3050242058312321	0.5831158874520775	UNSELECTED
DPYSL2	0.3031259191266906	0.5842869806349679	UNSELECTED
DYNLL1	0.30108825537790374	0.5855494046703844	UNSELECTED
IGHV3-49	0.30108486162130477	0.5855515119006742	UNSELECTED
STOM	0.30038593605047187	0.585985815081842	UNSELECTED
GSTO1	0.29899275369211853	0.5868534901724686	UNSELECTED
CD47	0.29761248933103623	0.5877157213245314	UNSELECTED
SAA1	0.29707963920530084	0.5880492814615671	UNSELECTED
G6PD	0.29679200323102006	0.5882295011838802	UNSELECTED
RASGRP2	0.295853186558713	0.5888185128864903	UNSELECTED
F2RL3	0.2930715783271213	0.5905708484307093	UNSELECTED
CAT	0.29260655889228504	0.5908648493076629	UNSELECTED
IGKV2-24	0.2903473152509463	0.5922975443094252	UNSELECTED
SARS	0.29002924398762625	0.5924998275575051	UNSELECTED
F13A1	0.2877942778924609	0.5939252568543996	UNSELECTED
ATP1A1	0.2877119867731023	0.5939778772750852	UNSELECTED
AP1B1	0.2873333326064184	0.5942201300906228	UNSELECTED
ANXA11	0.2862751364132182	0.594898230294575	UNSELECTED
EIF5A	0.28476790083633996	0.5958668755400547	UNSELECTED
TUBB2B	0.2838679580601636	0.5964468120393225	UNSELECTED
TCP1	0.28346695787916976	0.5967056038510652	UNSELECTED
ICAM2	0.2829433504005597	0.5970438771918634	UNSELECTED
SULT1A1	0.2808016652745775	0.5984317063853292	UNSELECTED
MAPK1	0.2801259750258875	0.5988709699951927	UNSELECTED
ZC4H2	0.27804343357860517	0.6002291147281515	UNSELECTED
RHOA	0.2775595025470232	0.6005456471853325	UNSELECTED
CPN2	0.27703776229663263	0.6008873064726978	UNSELECTED
PTGS1	0.2706521358240449	0.605102651530442	UNSELECTED
HLA-A	0.26874346138648175	0.6063749239436231	UNSELECTED
SCGB3A1	0.26283050360709653	0.6103531849309222	UNSELECTED
A0A0U1RQL8	0.25970601194937204	0.6124782913570669	UNSELECTED
IGLL5	0.2513834904224018	0.6182186820608762	UNSELECTED
FERMT3	0.2511885052346035	0.6183545942053861	UNSELECTED
IGLV3-10	0.250660977071876	0.6187226336174511	UNSELECTED
CAP1	0.25048647784180894	0.6188444830244793	UNSELECTED
GNG2	0.2467486223979984	0.6214674257317009	UNSELECTED
TPM1.1	0.2464506305615194	0.6216776008123339	UNSELECTED
HABP2	0.24451800640867458	0.623044559045335	UNSELECTED
EEF1A1P5	0.24402364235018317	0.6233953086514694	UNSELECTED
IGKC	0.24388553395444892	0.6234933752902174	UNSELECTED
P01700	0.24353322369261055	0.6237436972338328	UNSELECTED
GP1BA	0.23877688917070483	0.6271454510417036	UNSELECTED
HSD17B4	0.23874136238263446	0.6271710178325633	UNSELECTED
PSMB4	0.23703660528057402	0.6284006299464675	UNSELECTED
GCA	0.2351470051808367	0.629769992324994	UNSELECTED
SKAP2	0.23364123403715215	0.6308660874312497	UNSELECTED
C4BPA	0.22936973261062304	0.6339994004460529	UNSELECTED
FAM63A	0.22778719026181896	0.6351693896418302	UNSELECTED
PPP3CA	0.22629802165630888	0.6362749251917761	UNSELECTED
YES1	0.22590602451611408	0.636566681214317	UNSELECTED
LCP2	0.22235195014227577	0.6392262142677094	UNSELECTED
F11R	0.2206040612250395	0.6405437355441111	UNSELECTED
TAOK3	0.21898978437182315	0.6417662293960623	UNSELECTED
APPL2	0.21280297302218232	0.6465031428238908	UNSELECTED
PF4	0.20708838039002733	0.6509534849854234	UNSELECTED
IGHV4-28	0.20692345626565856	0.6510830210818507	UNSELECTED
RALB	0.20623553153101076	0.6516240113935533	UNSELECTED
TESC	0.205822464141155	0.65194937587989	UNSELECTED
TMBIM1	0.20419754824596173	0.6532331314156982	UNSELECTED
CD9	0.20364856153382324	0.6536682487600689	UNSELECTED
SH3BGRL3	0.20297813520076202	0.6542005779940117	UNSELECTED
LTBP1	0.2029442164145009	0.6542275382175139	UNSELECTED
RAC2	0.20193802340203443	0.6550285458250633	UNSELECTED
PAPLN	0.20174743175177856	0.6551805423222914	UNSELECTED
APOA2	0.20108617116531402	0.655708568082461	UNSELECTED
SERPINA1	0.20081023430602368	0.6559292166675557	UNSELECTED
TKT	0.19605105206440393	0.659763864254072	UNSELECTED
TYMP	0.1956091557382889	0.6601227387993229	UNSELECTED
PRKCSH	0.19398500166848415	0.6614459427066213	UNSELECTED
PAFAH1B2	0.18876853727958032	0.6657411788150425	UNSELECTED
PSMA6	0.1885865777726161	0.6658922750867093	UNSELECTED
PPP2R1A	0.18853151415719716	0.665938016152352	UNSELECTED
MARCKS	0.18849718104911928	0.6659665405191968	UNSELECTED
APOC3	0.1874765216416492	0.66681593411997	UNSELECTED
APOE	0.187081794126269	0.6671451647509019	UNSELECTED
PDLIM1	0.1870636980123688	0.6671602680933388	UNSELECTED
COPA	0.18685248771518087	0.6673366123280443	UNSELECTED
HK1	0.18675468713756627	0.6674183084015632	UNSELECTED
YWHAE	0.18425214079684096	0.6695174806854605	UNSELECTED
MTPN	0.18418729954768864	0.6695720948781768	UNSELECTED
IGHM	0.18233199282041854	0.671139631944305	UNSELECTED
GMFG	0.18038778100703204	0.6727924599464393	UNSELECTED
PLXNA4	0.17863125886902118	0.6742948143810916	UNSELECTED
NCKIPSD	0.1785369697312145	0.674375706351345	UNSELECTED
ANXA7	0.1783341448232919	0.6745497982372783	UNSELECTED
BID	0.1775617091905715	0.6752138800729621	UNSELECTED
EHD4	0.17714589516078386	0.6755720717545486	UNSELECTED
IGKV1-5	0.17432967912141892	0.6780111756812619	UNSELECTED
CD151	0.17044111617674593	0.6814174462607062	UNSELECTED
SMIM1	0.1682599735891933	0.6833480593057376	UNSELECTED
RGS19	0.16625639946504409	0.6851344541170074	UNSELECTED
C4BPB	0.16444094995351005	0.686764014516539	UNSELECTED
IGKV2D-28	0.1631177730173955	0.6879583335902864	UNSELECTED
SLC25A5	0.16179982713332713	0.6891535577260957	UNSELECTED
ITGAL	0.16174422542247113	0.6892041064699407	UNSELECTED
DOCK10	0.16156240834547977	0.6893694710513725	UNSELECTED
PCBP1	0.1606032441682187	0.6902436389528497	UNSELECTED
FLOT1	0.16030632668727465	0.690514860407716	UNSELECTED
AHSG	0.15945885435515192	0.6912906003910252	UNSELECTED
TSPAN9	0.1587817979345657	0.6919120720183616	UNSELECTED
TPM2	0.15661900537836831	0.693907672606429	UNSELECTED
RHEB	0.15607028516879543	0.6944165124400363	UNSELECTED
HSPA1B	0.1556385701960504	0.6948175797749927	UNSELECTED
GNG5	0.15374818251144212	0.6965813951192528	UNSELECTED
FYB	0.15297837921857885	0.6973032481776393	UNSELECTED
PA2G4	0.15239405595777963	0.6978525768139474	UNSELECTED
ACTB	0.15161784187097252	0.6985841882775811	UNSELECTED
NNT	0.15014593510732338	0.6999774737811756	UNSELECTED
ESAM	0.14944050762294953	0.7006480124403851	UNSELECTED
RAP2B	0.1484601063319377	0.7015829595405557	UNSELECTED
CD109	0.14807404303212457	0.7019520988189492	UNSELECTED
PSTPIP2	0.14707334123313545	0.7029115169570104	UNSELECTED
DLD	0.14585174572178594	0.7040878151810499	UNSELECTED
GLIPR2	0.14567075427905304	0.7042625759933056	UNSELECTED
FCER1G	0.14551357112767666	0.7044144492690858	UNSELECTED
SDCBP	0.14530566147923502	0.7046154801378113	UNSELECTED
SYTL4	0.14493674193113232	0.7049726005102699	UNSELECTED
MGAM	0.14469324571397912	0.7052085947335518	UNSELECTED
TPM3	0.14464090737740426	0.7052593502893735	UNSELECTED
EPB42	0.14442358424692775	0.7054702140230549	UNSELECTED
VWF	0.14421493297732205	0.7056728349082269	UNSELECTED
GNB1	0.1438860144018059	0.7059925887324188	UNSELECTED
HINT2	0.1435361783716021	0.7063331372484682	UNSELECTED
GPI	0.14333374244422925	0.7065304161213388	UNSELECTED
MSN	0.14262402015152334	0.7072233216041994	UNSELECTED
APOH	0.1410966361539805	0.7087212377660104	UNSELECTED
GP9	0.1407243072931423	0.7090877874433195	UNSELECTED
APCS	0.13915020665360212	0.7106436104662324	UNSELECTED
SOD2	0.1367703668839004	0.7130150059321052	UNSELECTED
HSPG2	0.13596310879553497	0.713824734256943	UNSELECTED
ITGA2	0.13015321082657522	0.7197347294663328	UNSELECTED
YWHAQ	0.12866669275600992	0.7212707772154261	UNSELECTED
C7	0.12821651278147353	0.7217379351038324	UNSELECTED
CFI	0.12802299673446135	0.7219390342450747	UNSELECTED
ACTR2	0.1276695265310198	0.7223067993640453	UNSELECTED
ANO6	0.12547132317128554	0.7246069142524683	UNSELECTED
PGLYRP2	0.12469971107989257	0.725419683451346	UNSELECTED
VTN	0.12296131306691539	0.727261246356814	UNSELECTED
EFHD2	0.12191482033584634	0.7283769138457972	UNSELECTED
FAM213B	0.12066102348845283	0.72972069840324	UNSELECTED
SND1	0.11978572814341693	0.7306634682352214	UNSELECTED
CMPK1	0.11977629112374975	0.7306736537572334	UNSELECTED
PRDX2	0.11968494319342245	0.7307722702728108	UNSELECTED
VIM	0.11914692865247604	0.7313539530421808	UNSELECTED
STXBP3	0.11870808110843291	0.7318295111638586	UNSELECTED
ACTN4	0.11868803138986829	0.7318512616029205	UNSELECTED
TRPC6	0.11814805769435363	0.7324378147241025	UNSELECTED
RRAS	0.11434434743593808	0.7366128174910349	UNSELECTED
YWHAZ	0.11284944809206797	0.7382748491670803	UNSELECTED
SLC4A1	0.11190007140879478	0.7393367480396266	UNSELECTED
PTPRB	0.1104041250163371	0.7410202274737467	UNSELECTED
TTR	0.10904199421781544	0.742564186198368	UNSELECTED
RAB2A	0.1073558291095426	0.7444903463739428	UNSELECTED
CCT3	0.1070163828367444	0.7448801320126186	UNSELECTED
NCKAP1L	0.10677059455477673	0.7451627983847813	UNSELECTED
RAB5C	0.10644811314460334	0.7455342125291597	UNSELECTED
ARHGAP1	0.1058737947063841	0.7461972240814618	UNSELECTED
A0A140T9Y5	0.10576653577201092	0.7463212678241	UNSELECTED
APOF	0.105675408160626	0.7464267106215032	UNSELECTED
SERPINF2	0.10528999236859873	0.746873228861594	UNSELECTED
ARHGAP18	0.10482742251890236	0.747410329107892	UNSELECTED
MVP	0.09955581998281106	0.7536261836052178	UNSELECTED
PLEK	0.09631814411309189	0.7575340776969917	UNSELECTED
OLA1	0.09344718690079988	0.7610601254796993	UNSELECTED
KATNAL2	0.09319447493336812	0.7613733266005216	UNSELECTED
PLS3	0.09161673079659197	0.7633393130962961	UNSELECTED
IGHG3	0.09092017648560353	0.7642131605094635	UNSELECTED
HIST2H2BE	0.0906338332533089	0.7645734468905002	UNSELECTED
CD36	0.09034302077193516	0.7649399934382124	UNSELECTED
DOK3	0.09012747739553735	0.765212084986452	UNSELECTED
SEPT6	0.08889434276596664	0.7667756058549936	UNSELECTED
CD226	0.08747839177094827	0.7685855797101453	UNSELECTED
FHOD1	0.08726908032410055	0.768854487415782	UNSELECTED
RP2	0.08595115468058093	0.770555781109763	UNSELECTED
C9	0.08550762587618478	0.7711315143609099	UNSELECTED
IGLV3-9	0.0847853241132536	0.772072599986353	UNSELECTED
DSTN	0.08464382623228432	0.7722574668643969	UNSELECTED
ATP2A2	0.08343409727092203	0.7738448735486851	UNSELECTED
RNH1	0.08342818050735382	0.7738526681144307	UNSELECTED
VDAC2	0.08057297857225743	0.7776496077062268	UNSELECTED
C3.1	0.07918115250266604	0.7795269152704183	UNSELECTED
DNM1L	0.07840482835072206	0.7805817815817502	UNSELECTED
CD99	0.07820254904969258	0.7808575631810706	UNSELECTED
SERPINB1	0.07804041174513376	0.781078894514854	UNSELECTED
MT-CO2	0.0760089268931179	0.7838733431599401	UNSELECTED
RPLP0P6	0.07456213355323023	0.7858881243264717	UNSELECTED
OIT3	0.07350999696974068	0.7873665562774977	UNSELECTED
AKR7A2	0.06968322049094448	0.7928419425076483	UNSELECTED
PYGB	0.069457884803435	0.7931693226691524	UNSELECTED
S100P	0.06906556407054205	0.7937406674749581	UNSELECTED
LHFPL2	0.06853594244118287	0.7945147282582795	UNSELECTED
EZR	0.0682323178245253	0.7949599299323742	UNSELECTED
APOC4-APOC2	0.06769532464346638	0.7957499185952889	UNSELECTED
ITGB1	0.06656946446901855	0.7974171514304732	UNSELECTED
A0A140T955	0.06516837089821054	0.7995131281316439	UNSELECTED
C4B	0.06499893722096349	0.7997682164651249	UNSELECTED
CALD1	0.06349220385012137	0.8020524189435085	UNSELECTED
PTPN6	0.05804808615973796	0.8105554989092051	UNSELECTED
PTPRJ	0.05769880527439294	0.8111152001796528	UNSELECTED
CD82	0.05582229508968358	0.8141533537260909	UNSELECTED
F12	0.05567265051843961	0.8143979439635378	UNSELECTED
PON1	0.05524230899235406	0.8151032681821453	UNSELECTED
P01709	0.05475439871895884	0.8159064659452648	UNSELECTED
EHD3	0.054186732767391076	0.816845727153201	UNSELECTED
GMPR	0.052599098865604946	0.8195005295877702	UNSELECTED
ARCN1	0.05223339501067996	0.820118011750437	UNSELECTED
FN1	0.051792135540908724	0.8208661062192676	UNSELECTED
HPR	0.050902503963239296	0.822384620977707	UNSELECTED
CSTB	0.05008249869097467	0.82379670133002	UNSELECTED
MYADM	0.0486315811538407	0.8263253231130233	UNSELECTED
IGLV4-60	0.046381473941371855	0.8303263435837834	UNSELECTED
HSPA6	0.04507504882124926	0.8326961320034494	UNSELECTED
PYGL	0.04488097960071229	0.8330512139979299	UNSELECTED
XPNPEP1	0.04482263244239013	0.8331581267579847	UNSELECTED
GP1BB	0.044279479109849265	0.8341568882966195	UNSELECTED
LCP1	0.043084187542002196	0.8363776010967556	UNSELECTED
CLEC1B	0.042775542275933436	0.8369562369888797	UNSELECTED
ARPC3	0.04212082548270182	0.8381909287618953	UNSELECTED
GPX4	0.04080147759014519	0.8407097791407429	UNSELECTED
BPIFB1	0.039756902552637405	0.8427342877850953	UNSELECTED
CAPZB	0.039732336995007674	0.8427822298410771	UNSELECTED
TSPAN14	0.03969194933979598	0.8428610837759419	UNSELECTED
BTK	0.03951932840847609	0.8431985848355066	UNSELECTED
CD44	0.038138087328319685	0.8459272007661489	UNSELECTED
COX7A2	0.036682720058957896	0.8488583836080583	UNSELECTED
SFN	0.03636843598188213	0.8494992477642912	UNSELECTED
NCKAP1	0.03618276509768171	0.8498792037352865	UNSELECTED
DCN	0.034819476923077956	0.85270053994848	UNSELECTED
LAMTOR1	0.03424813959178297	0.8538999172200012	UNSELECTED
PHB	0.034196639834256144	0.8540085349128982	UNSELECTED
MAOB	0.0341399162869482	0.8541282680515343	UNSELECTED
SLC2A1	0.033548069910020795	0.8553837389769521	UNSELECTED
ITGB3	0.033494002620191046	0.8554989997606208	UNSELECTED
FGB	0.03294420081645084	0.8566765744232394	UNSELECTED
LIMS1	0.0318391638326254	0.8590744776622691	UNSELECTED
ANXA6	0.03173514149599135	0.8593024016824821	UNSELECTED
POTEE	0.031322588722646934	0.8602101678722065	UNSELECTED
CPNE1	0.03109179242133245	0.8607206960351288	UNSELECTED
RAB21	0.030805210506123993	0.8613573520033369	UNSELECTED
COL6A1	0.02914887977482292	0.8650983242726116	UNSELECTED
PECAM1	0.02898635057488284	0.8654712461233396	UNSELECTED
VCAN	0.02886140989826193	0.8657586537776485	UNSELECTED
UBA7	0.02810529749273278	0.8675118095050985	UNSELECTED
ACTR3	0.027017373302953066	0.8700774390655198	UNSELECTED
APOA1	0.02628179183561058	0.8718423454956856	UNSELECTED
F2	0.026146258390271872	0.8721702911827887	UNSELECTED
UBASH3B	0.025699150415051726	0.8732583759930254	UNSELECTED
ADAMTS13	0.025568219260428654	0.8735788465595566	UNSELECTED
HMCN2	0.025365841506360398	0.8740758526004211	UNSELECTED
LRRC57	0.023439579419773517	0.8789120609206065	UNSELECTED
MDH2	0.02286971835011021	0.8803815181906824	UNSELECTED
P01701	0.0226774015698496	0.8808816514398754	UNSELECTED
MAPRE1	0.021697756958972865	0.8834636329110812	UNSELECTED
NID2	0.02168337413722766	0.8835019799013341	UNSELECTED
MGLL	0.02121846220476434	0.8847485877404381	UNSELECTED
PSMA3	0.021126519829074018	0.8849967679996339	UNSELECTED
GSN	0.021101499191110745	0.8850644017096968	UNSELECTED
FLNA.1	0.020845557788849205	0.8857586072794548	UNSELECTED
IDH2	0.02079037752054943	0.8859088454905903	UNSELECTED
PTPN11	0.020332513623557116	0.8871633979293001	UNSELECTED
C6	0.020167259387264488	0.8876197327039508	UNSELECTED
FGG.1	0.019368831168177787	0.8898518879879678	UNSELECTED
ENDOD1	0.018968942109176427	0.8909874936921952	UNSELECTED
PTPRA	0.018890837549670747	0.8912107151592309	UNSELECTED
IGHV3-15	0.01855228978731418	0.8921837599986869	UNSELECTED
TMOD3	0.018110884677439487	0.8934661231800882	UNSELECTED
TGFB1	0.01805955172145976	0.8936162833553433	UNSELECTED
ACTN1	0.017347776686176757	0.8957212152735041	UNSELECTED
SEPT11	0.016278589724544754	0.898967494803577	UNSELECTED
TTN	0.015956362917147335	0.8999669751413487	UNSELECTED
PRDX3	0.015506178247934535	0.9013806876743952	UNSELECTED
ADH5	0.015496984471525583	0.9014097746008579	UNSELECTED
YWHAG	0.015409691018769012	0.9016863882003221	UNSELECTED
C5AR1	0.01403335517269871	0.9061576742543918	UNSELECTED
EHD1	0.013722725230013739	0.9071972047363753	UNSELECTED
DBNL	0.013411930562042962	0.908249296099144	UNSELECTED
GGT1	0.01305263294934423	0.909481098544184	UNSELECTED
CTTN	0.01293003298229606	0.9099053389529594	UNSELECTED
ITGA6	0.012242015111417478	0.9123248820142832	UNSELECTED
COTL1	0.011873730220077828	0.9136483553179976	UNSELECTED
DUSP3	0.011304185472612641	0.915736671853569	UNSELECTED
SLC2A3	0.01121031790709394	0.9160859177699413	UNSELECTED
INF2	0.011185063765762098	0.9161801311616105	UNSELECTED
PLEKHO2	0.010712616629443606	0.9179628952997558	UNSELECTED
PARK7	0.010239193090751901	0.9197896738728489	UNSELECTED
SRC	0.010066942334090294	0.9204648884057	UNSELECTED
OLFM4	0.009957718012995711	0.9208960696801324	UNSELECTED
RGS6	0.009639249216779087	0.9221670993786893	UNSELECTED
PPP1R12A	0.009609704578116359	0.9222860817341224	UNSELECTED
PLTP	0.009310251535152048	0.9235026208369839	UNSELECTED
CYFIP1	0.009255409633292414	0.9237275473704445	UNSELECTED
WDR1	0.008945666374129996	0.9250107416294086	UNSELECTED
ARHGDIB	0.008799682730258579	0.9256232884634694	UNSELECTED
P23083	0.008370796135946603	0.9274531685333707	UNSELECTED
SNAP23	0.007728370025456633	0.9302849796335462	UNSELECTED
GNAI2	0.007515778244239447	0.9312480453488985	UNSELECTED
PROS1	0.006484760666897738	0.9361264533665232	UNSELECTED
SERPINC1	0.006369934976175814	0.936693250079713	UNSELECTED
C4A	0.005910920698608316	0.9390120665466601	UNSELECTED
